"Date","MinDO","Location","TimeStamp"
2018-06-27,5.12333,"Upstream2","After"
2018-06-28,5.20667,"Upstream2","After"
2018-06-29,5.98667,"Upstream2","After"
2018-06-30,5.86333,"Upstream2","After"
2018-07-01,5.69,"Upstream2","After"
2018-07-02,5.51667,"Upstream2","After"
2018-07-03,5.67667,"Upstream2","After"
2018-07-04,5.41333,"Upstream2","After"
2018-07-05,5.01,"Upstream2","After"
2018-07-06,4.73,"Upstream2","After"
2018-07-07,4.96667,"Upstream2","After"
2018-07-08,4.57333,"Upstream2","After"
2018-07-09,4.14,"Upstream2","After"
2018-07-10,4.17667,"Upstream2","After"
2018-07-11,6.22667,"Upstream2","After"
2018-07-12,5.95,"Upstream2","After"
2018-07-13,6.10333,"Upstream2","After"
2018-07-14,5.68333,"Upstream2","After"
2018-07-15,5.53,"Upstream2","After"
2018-07-16,4.93333,"Upstream2","After"
2018-07-17,4.42,"Upstream2","After"
2018-07-18,4.72333,"Upstream2","After"
2018-07-19,4.23,"Upstream2","After"
2018-07-20,4.15333,"Upstream2","After"
2018-07-21,5.34333,"Upstream2","After"
2018-07-22,4.56,"Upstream2","After"
2018-07-23,3.87667,"Upstream2","After"
2018-07-24,3.31333,"Upstream2","After"
2018-07-25,3.80333,"Upstream2","After"
2018-07-26,2.93333,"Upstream2","After"
2018-07-27,1.31333,"Upstream2","After"
2018-07-28,0.93,"Upstream2","After"
2018-07-29,3.03,"Upstream2","After"
2018-07-30,6.06,"Upstream2","After"
2018-07-31,5.03333,"Upstream2","After"
2018-08-01,4.65,"Upstream2","After"
2018-08-02,5.50333,"Upstream2","After"
2018-08-03,4.90667,"Upstream2","After"
2018-08-04,6.18667,"Upstream2","After"
2018-08-05,5.64,"Upstream2","After"
2018-08-06,5.12,"Upstream2","After"
2018-08-07,4.96333,"Upstream2","After"
2018-08-08,4.72333,"Upstream2","After"
2018-08-09,4.42,"Upstream2","After"
2018-08-10,4.58667,"Upstream2","After"
2018-08-11,5.85667,"Upstream2","After"
2018-08-12,5.80667,"Upstream2","After"
2018-08-13,6.06,"Upstream2","After"
2018-08-14,5.88,"Upstream2","After"
2018-08-15,5.39,"Upstream2","After"
2018-08-16,5.17667,"Upstream2","After"
2018-08-17,4.96333,"Upstream2","After"
2018-08-18,5.63,"Upstream2","After"
2018-08-19,4.48333,"Upstream2","After"
2018-08-20,5.32333,"Upstream2","After"
2018-08-21,5.23667,"Upstream2","After"
2018-08-22,3.94667,"Upstream2","After"
2018-08-23,3.80333,"Upstream2","After"
2018-08-24,5.44667,"Upstream2","After"
2018-08-25,6.60667,"Upstream2","After"
2018-08-26,6.49,"Upstream2","After"
2018-08-27,6.21667,"Upstream2","After"
2018-08-28,5.63667,"Upstream2","After"
2018-08-29,5.67667,"Upstream2","After"
2018-08-30,5.50667,"Upstream2","After"
2018-08-31,5.77,"Upstream2","After"
2018-09-01,5.54333,"Upstream2","After"
2018-09-02,5.61333,"Upstream2","After"
2018-09-03,5.39333,"Upstream2","After"
2018-09-04,4.74,"Upstream2","After"
2018-09-05,5.16333,"Upstream2","After"
2018-09-06,6.05,"Upstream2","After"
2018-09-07,5.98,"Upstream2","After"
2018-09-08,5.87333,"Upstream2","After"
2018-09-09,5.69333,"Upstream2","After"
2018-09-10,5.79667,"Upstream2","After"
2018-09-11,5.32333,"Upstream2","After"
2018-09-12,4.53333,"Upstream2","After"
2018-09-13,4.19333,"Upstream2","After"
2018-09-14,3.07333,"Upstream2","After"
2018-09-15,5.13,"Upstream2","After"
2018-09-16,5.42,"Upstream2","After"
2018-09-17,5.62667,"Upstream2","After"
2018-09-18,5.00667,"Upstream2","After"
2018-09-19,4.98333,"Upstream2","After"
2018-09-20,1.28333,"Upstream2","After"
2018-09-21,0.7,"Upstream2","After"
2018-09-22,4.14667,"Upstream2","After"
2018-09-23,2.17,"Upstream2","After"
2018-09-24,3.28667,"Upstream2","After"
2018-09-25,4.33667,"Upstream2","After"
2018-09-26,5.31667,"Upstream2","After"
2018-09-27,6.15,"Upstream2","After"
2018-09-28,6.47333,"Upstream2","After"
2018-09-29,6.72667,"Upstream2","After"
2018-09-30,7.01667,"Upstream2","After"
2018-10-01,6.86,"Upstream2","After"
2018-10-02,6.93667,"Upstream2","After"
2018-10-03,6.81667,"Upstream2","After"
2018-10-04,6.73,"Upstream2","After"
2018-10-05,5.48333,"Upstream2","After"
2018-10-06,5.64333,"Upstream2","After"
2018-10-07,6.57333,"Upstream2","After"
2018-10-08,6.29667,"Upstream2","After"
2018-10-09,4.47333,"Upstream2","After"
2018-10-10,2.77,"Upstream2","After"
2018-10-11,2.84333,"Upstream2","After"
2018-10-12,5.44667,"Upstream2","After"
2018-10-13,6.17667,"Upstream2","After"
2018-10-14,6.85333,"Upstream2","After"
2018-10-15,6.91,"Upstream2","After"
2018-10-16,7.63333,"Upstream2","After"
2018-10-17,7.65,"Upstream2","After"
2018-10-18,7.88333,"Upstream2","After"
2018-10-19,6.94667,"Upstream2","After"
2018-10-20,7.01667,"Upstream2","After"
2018-10-21,7.76,"Upstream2","After"
2018-10-22,7.99667,"Upstream2","After"
2018-10-23,7.62333,"Upstream2","After"
2018-10-24,7.33,"Upstream2","After"
2018-10-25,7.69667,"Upstream2","After"
2018-10-26,7.97667,"Upstream2","After"
2018-10-27,7.72333,"Upstream2","After"
2018-10-28,7.4,"Upstream2","After"
2018-10-29,7.82667,"Upstream2","After"
2018-10-30,9.15667,"Upstream2","After"
2018-10-31,8.9,"Upstream2","After"
2018-11-01,8.62333,"Upstream2","After"
2018-11-02,8.36333,"Upstream2","After"
2018-11-03,7.67667,"Upstream2","After"
2018-11-04,8.31333,"Upstream2","After"
2018-11-05,8.3,"Upstream2","After"
2018-11-06,8.04,"Upstream2","After"
2018-11-07,8.84,"Upstream2","After"
2017-09-22,6.27667,"Impoundment1","After"
2017-09-23,6.17667,"Impoundment1","After"
2017-09-24,5.96667,"Impoundment1","After"
2017-09-25,5.74,"Impoundment1","After"
2017-09-26,6.06,"Impoundment1","After"
2017-09-27,5.88,"Impoundment1","After"
2017-09-28,4.69667,"Impoundment1","After"
2017-09-29,4.25,"Impoundment1","After"
2017-09-30,4.76667,"Impoundment1","After"
2017-10-01,5.89667,"Impoundment1","After"
2017-10-02,6,"Impoundment1","After"
2017-10-03,6.33,"Impoundment1","After"
2017-10-04,7.20667,"Impoundment1","After"
2017-10-05,7,"Impoundment1","After"
2017-10-06,6.86333,"Impoundment1","After"
2017-10-07,6.71333,"Impoundment1","After"
2017-10-08,6.40333,"Impoundment1","After"
2017-10-09,6.01667,"Impoundment1","After"
2017-10-10,5.72667,"Impoundment1","After"
2017-10-11,4.31667,"Impoundment1","After"
2017-10-12,4.12,"Impoundment1","After"
2017-10-13,6.35333,"Impoundment1","After"
2017-10-14,6.80333,"Impoundment1","After"
2017-10-15,6.77333,"Impoundment1","After"
2017-10-16,6.53333,"Impoundment1","After"
2017-10-17,6.95333,"Impoundment1","After"
2017-10-18,7.92333,"Impoundment1","After"
2017-10-19,8,"Impoundment1","After"
2017-10-20,7.78,"Impoundment1","After"
2017-10-21,7.65,"Impoundment1","After"
2017-10-22,7.32333,"Impoundment1","After"
2017-10-23,6.71333,"Impoundment1","After"
2017-10-24,5.19333,"Impoundment1","After"
2017-10-25,6.90667,"Impoundment1","After"
2017-10-26,7.74,"Impoundment1","After"
2017-10-27,8.02667,"Impoundment1","After"
2017-10-28,7.32333,"Impoundment1","After"
2017-10-29,7.13,"Impoundment1","After"
2017-10-30,7.17333,"Impoundment1","After"
2017-10-31,7.12333,"Impoundment1","After"
2017-11-01,6.75,"Impoundment1","After"
2017-11-02,6.21667,"Impoundment1","After"
2017-11-03,8.01333,"Impoundment1","After"
2017-11-04,7.68,"Impoundment1","After"
2017-11-05,7.75667,"Impoundment1","After"
2017-11-06,7.51333,"Impoundment1","After"
2017-11-07,6.44,"Impoundment1","After"
2017-11-08,5.6,"Impoundment1","After"
2017-11-09,7.88,"Impoundment1","After"
2017-11-10,7.40667,"Impoundment1","After"
2017-11-11,8.03667,"Impoundment1","After"
2017-11-12,9.16333,"Impoundment1","After"
2017-11-13,5.62667,"Impoundment1","After"
2017-11-14,2.37333,"Impoundment1","After"
2017-11-15,2.35667,"Impoundment1","After"
2017-11-16,2.34,"Impoundment1","After"
2017-11-17,1.88667,"Impoundment1","After"
2017-11-18,9.95667,"Impoundment1","After"
2017-11-19,9.14667,"Impoundment1","After"
2017-11-20,9.31,"Impoundment1","After"
2017-11-21,10.09,"Impoundment1","After"
2017-11-22,9.63333,"Impoundment1","After"
2017-11-23,9.23333,"Impoundment1","After"
2017-11-24,10.11,"Impoundment1","After"
2017-11-25,10.24,"Impoundment1","After"
2017-11-26,10.0933,"Impoundment1","After"
2017-11-27,10.0733,"Impoundment1","After"
2017-11-28,10.4467,"Impoundment1","After"
2017-11-29,10.2767,"Impoundment1","After"
2017-11-30,9.99,"Impoundment1","After"
2017-12-01,9.56667,"Impoundment1","After"
2017-12-02,9.26667,"Impoundment1","After"
2017-12-03,8.68333,"Impoundment1","After"
2017-12-04,7.7,"Impoundment1","After"
2017-12-05,8.58667,"Impoundment1","After"
2017-12-06,9.14667,"Impoundment1","After"
2017-12-07,8.99667,"Impoundment1","After"
2017-12-08,9.84667,"Impoundment1","After"
2017-12-09,10.4333,"Impoundment1","After"
2017-12-10,10.97,"Impoundment1","After"
2017-12-11,11.29,"Impoundment1","After"
2017-12-12,11.2,"Impoundment1","After"
2017-12-13,10.4267,"Impoundment1","After"
2017-12-14,11.4267,"Impoundment1","After"
2017-12-15,11.32,"Impoundment1","After"
2017-12-16,11.2133,"Impoundment1","After"
2017-12-17,11.1733,"Impoundment1","After"
2017-12-18,10.4967,"Impoundment1","After"
2017-12-19,10.0633,"Impoundment1","After"
2017-12-20,8.78667,"Impoundment1","After"
2017-12-21,9.25667,"Impoundment1","After"
2017-12-22,9.32333,"Impoundment1","After"
2017-12-23,8.48,"Impoundment1","After"
2017-12-24,7.46667,"Impoundment1","After"
2017-12-25,7.58667,"Impoundment1","After"
2017-12-26,10.06,"Impoundment1","After"
2017-12-27,10.15,"Impoundment1","After"
2017-12-28,11.1433,"Impoundment1","After"
2017-12-29,11.6533,"Impoundment1","After"
2017-12-30,11.5667,"Impoundment1","After"
2017-12-31,11.16,"Impoundment1","After"
2018-01-01,11.2867,"Impoundment1","After"
2018-01-02,12.1733,"Impoundment1","After"
2018-01-03,12.8,"Impoundment1","After"
2018-01-04,11.6533,"Impoundment1","After"
2018-01-05,12.23,"Impoundment1","After"
2018-01-06,12.8,"Impoundment1","After"
2018-01-07,8.35333,"Impoundment1","After"
2018-01-08,12.8433,"Impoundment1","After"
2018-01-09,12.14,"Impoundment1","After"
2018-01-10,11.1633,"Impoundment1","After"
2018-01-11,11.7167,"Impoundment1","After"
2018-01-12,10.03,"Impoundment1","After"
2018-01-13,8.64,"Impoundment1","After"
2018-01-14,9.6,"Impoundment1","After"
2018-01-15,12.0933,"Impoundment1","After"
2018-01-16,12.7333,"Impoundment1","After"
2018-01-17,12.38,"Impoundment1","After"
2018-01-18,12.5067,"Impoundment1","After"
2018-01-19,12.77,"Impoundment1","After"
2018-01-20,12.1767,"Impoundment1","After"
2018-01-21,12.1533,"Impoundment1","After"
2018-01-22,11.3567,"Impoundment1","After"
2018-01-23,6.87333,"Impoundment1","After"
2018-01-24,5.11667,"Impoundment1","After"
2018-01-25,3.98667,"Impoundment1","After"
2018-01-26,5.89,"Impoundment1","After"
2018-01-27,4.45667,"Impoundment1","After"
2018-01-28,0.583333,"Impoundment1","After"
2018-01-29,2.82333,"Impoundment1","After"
2018-01-30,10.2467,"Impoundment1","After"
2018-01-31,11.32,"Impoundment1","After"
2018-02-01,11.9133,"Impoundment1","After"
2018-02-02,11.0267,"Impoundment1","After"
2018-02-03,11.3267,"Impoundment1","After"
2018-02-04,11.8033,"Impoundment1","After"
2018-02-05,11.0533,"Impoundment1","After"
2018-02-06,11.2967,"Impoundment1","After"
2018-02-07,10.9533,"Impoundment1","After"
2018-02-08,10.29,"Impoundment1","After"
2018-02-09,10.7367,"Impoundment1","After"
2018-02-10,10.9833,"Impoundment1","After"
2018-02-11,9.78,"Impoundment1","After"
2018-02-12,8.66333,"Impoundment1","After"
2018-02-13,8.77,"Impoundment1","After"
2018-02-14,9.95,"Impoundment1","After"
2018-02-15,8.63,"Impoundment1","After"
2018-02-16,7.18333,"Impoundment1","After"
2018-02-17,6.23,"Impoundment1","After"
2018-02-18,8.76333,"Impoundment1","After"
2018-02-19,8.39333,"Impoundment1","After"
2018-02-20,8.79667,"Impoundment1","After"
2018-02-21,8.86,"Impoundment1","After"
2018-02-22,7.97667,"Impoundment1","After"
2018-02-23,7.3,"Impoundment1","After"
2018-02-24,3.69333,"Impoundment1","After"
2018-02-25,0.0766667,"Impoundment1","After"
2018-02-26,4.12333,"Impoundment1","After"
2018-02-27,4.00667,"Impoundment1","After"
2018-02-28,3.20333,"Impoundment1","After"
2018-03-01,4.43333,"Impoundment1","After"
2018-03-02,8.75333,"Impoundment1","After"
2018-03-03,8.64667,"Impoundment1","After"
2018-03-04,8.66667,"Impoundment1","After"
2018-03-05,7.59,"Impoundment1","After"
2018-03-06,8.14667,"Impoundment1","After"
2018-03-07,9.41333,"Impoundment1","After"
2018-03-08,5.51,"Impoundment1","After"
2018-03-09,7.47667,"Impoundment1","After"
2018-03-10,6.33333,"Impoundment1","After"
2018-03-11,5.68667,"Impoundment1","After"
2018-03-12,1.65,"Impoundment1","After"
2018-03-13,11.02,"Impoundment1","After"
2018-03-14,10.56,"Impoundment1","After"
2018-03-15,10.7467,"Impoundment1","After"
2018-03-16,10.1867,"Impoundment1","After"
2018-03-17,9.83333,"Impoundment1","After"
2018-03-18,7.69667,"Impoundment1","After"
2018-03-19,7.42333,"Impoundment1","After"
2018-03-20,8.82667,"Impoundment1","After"
2018-03-21,9.32333,"Impoundment1","After"
2018-03-22,10.2867,"Impoundment1","After"
2018-03-23,10.51,"Impoundment1","After"
2018-03-24,10.6467,"Impoundment1","After"
2018-03-25,10.95,"Impoundment1","After"
2018-03-26,10.85,"Impoundment1","After"
2018-03-27,11.3167,"Impoundment1","After"
2018-03-28,11.5467,"Impoundment1","After"
2018-03-29,11.2567,"Impoundment1","After"
2018-03-30,10.6633,"Impoundment1","After"
2018-03-31,10.5367,"Impoundment1","After"
2018-04-01,10.5767,"Impoundment1","After"
2018-04-02,10.4333,"Impoundment1","After"
2018-04-03,10.05,"Impoundment1","After"
2018-04-04,9.83,"Impoundment1","After"
2018-04-05,9.7,"Impoundment1","After"
2018-04-06,9.30333,"Impoundment1","After"
2018-04-07,8.55667,"Impoundment1","After"
2018-04-08,8.42,"Impoundment1","After"
2018-04-09,9.43,"Impoundment1","After"
2018-04-10,9.88,"Impoundment1","After"
2018-04-11,9.77667,"Impoundment1","After"
2018-04-12,9.73,"Impoundment1","After"
2018-04-13,8.34667,"Impoundment1","After"
2018-04-14,8.00333,"Impoundment1","After"
2018-04-15,8.91667,"Impoundment1","After"
2018-04-16,8.89333,"Impoundment1","After"
2018-05-08,8.40333,"Impoundment1","After"
2018-05-09,8.26,"Impoundment1","After"
2018-05-10,7.72667,"Impoundment1","After"
2018-05-11,7.67333,"Impoundment1","After"
2018-05-12,7.57,"Impoundment1","After"
2018-05-13,7.52667,"Impoundment1","After"
2018-05-14,7.51667,"Impoundment1","After"
2018-05-15,7.49,"Impoundment1","After"
2018-05-16,7.64333,"Impoundment1","After"
2018-05-17,6.53667,"Impoundment1","After"
2018-05-18,7.22667,"Impoundment1","After"
2018-05-19,7.22667,"Impoundment1","After"
2018-05-20,7.33667,"Impoundment1","After"
2018-05-21,8.17333,"Impoundment1","After"
2018-05-22,7.93,"Impoundment1","After"
2018-05-23,7.94,"Impoundment1","After"
2018-05-24,7.68667,"Impoundment1","After"
2018-05-25,6.64667,"Impoundment1","After"
2018-05-26,6.07667,"Impoundment1","After"
2018-05-27,6.13667,"Impoundment1","After"
2018-05-28,5.99667,"Impoundment1","After"
2018-05-29,6.15333,"Impoundment1","After"
2018-05-30,6.29667,"Impoundment1","After"
2018-05-31,6.97333,"Impoundment1","After"
2018-06-01,7.00667,"Impoundment1","After"
2018-06-02,6.88,"Impoundment1","After"
2018-06-03,7.04333,"Impoundment1","After"
2018-06-04,6.84333,"Impoundment1","After"
2018-06-05,6.82333,"Impoundment1","After"
2018-06-06,6.27333,"Impoundment1","After"
2018-06-07,6.15,"Impoundment1","After"
2018-06-08,6.40667,"Impoundment1","After"
2018-06-09,6.28333,"Impoundment1","After"
2018-06-10,5.96333,"Impoundment1","After"
2018-06-11,5.69667,"Impoundment1","After"
2018-06-12,6.11,"Impoundment1","After"
2018-06-13,6.71,"Impoundment1","After"
2018-06-14,6.38,"Impoundment1","After"
2018-06-15,5.98667,"Impoundment1","After"
2018-06-16,5.89333,"Impoundment1","After"
2018-06-17,4.73,"Impoundment1","After"
2018-06-18,4.41667,"Impoundment1","After"
2018-06-19,4.63,"Impoundment1","After"
2018-06-20,5.11667,"Impoundment1","After"
2018-06-21,5.93667,"Impoundment1","After"
2018-06-22,5.37,"Impoundment1","After"
2018-06-23,5.38,"Impoundment1","After"
2018-06-24,4.89667,"Impoundment1","After"
2018-06-25,5.26667,"Impoundment1","After"
2018-06-26,3.77333,"Impoundment1","After"
2018-06-27,5.36,"Impoundment1","After"
2018-06-28,2.13333,"Impoundment1","After"
2018-06-29,5.94667,"Impoundment1","After"
2018-06-30,5.79333,"Impoundment1","After"
2018-07-01,5.59333,"Impoundment1","After"
2018-07-02,5.43333,"Impoundment1","After"
2018-07-03,5.26333,"Impoundment1","After"
2018-07-04,5.48333,"Impoundment1","After"
2018-07-05,5.32,"Impoundment1","After"
2018-07-06,5.26667,"Impoundment1","After"
2018-07-07,4.70333,"Impoundment1","After"
2018-07-08,5.94667,"Impoundment1","After"
2018-07-09,5.84667,"Impoundment1","After"
2018-07-10,4.99667,"Impoundment1","After"
2018-07-11,6.24,"Impoundment1","After"
2018-07-12,5.9,"Impoundment1","After"
2018-07-13,6.17333,"Impoundment1","After"
2018-07-14,5.71,"Impoundment1","After"
2018-07-15,5.57333,"Impoundment1","After"
2018-07-16,4.08333,"Impoundment1","After"
2018-07-17,4.42,"Impoundment1","After"
2018-07-18,3.31667,"Impoundment1","After"
2018-07-19,2.29667,"Impoundment1","After"
2018-07-20,1.18,"Impoundment1","After"
2018-07-21,0.983333,"Impoundment1","After"
2018-07-22,1.85333,"Impoundment1","After"
2018-07-23,3.37333,"Impoundment1","After"
2018-07-24,2.97333,"Impoundment1","After"
2018-07-25,0.653333,"Impoundment1","After"
2018-07-26,2.06667,"Impoundment1","After"
2018-07-27,0.806667,"Impoundment1","After"
2018-07-28,0.786667,"Impoundment1","After"
2018-07-29,1.33667,"Impoundment1","After"
2018-07-30,3.76333,"Impoundment1","After"
2018-07-31,4.81667,"Impoundment1","After"
2018-08-01,2.75,"Impoundment1","After"
2018-08-02,0.103333,"Impoundment1","After"
2018-08-03,0.0233333,"Impoundment1","After"
2018-08-04,6.26,"Impoundment1","After"
2018-08-05,5.47333,"Impoundment1","After"
2018-08-06,4.75,"Impoundment1","After"
2018-08-07,4.27333,"Impoundment1","After"
2018-08-08,3.22333,"Impoundment1","After"
2018-08-09,3.21667,"Impoundment1","After"
2018-08-10,2.78,"Impoundment1","After"
2018-08-11,5.45333,"Impoundment1","After"
2018-08-12,5.87667,"Impoundment1","After"
2018-08-13,6.13333,"Impoundment1","After"
2018-08-14,6.30333,"Impoundment1","After"
2018-08-15,6.4,"Impoundment1","After"
2018-08-16,6.31333,"Impoundment1","After"
2018-08-17,6.16333,"Impoundment1","After"
2018-08-18,6.06667,"Impoundment1","After"
2018-08-19,6.12333,"Impoundment1","After"
2018-08-20,6.14333,"Impoundment1","After"
2018-08-21,6.14333,"Impoundment1","After"
2018-08-22,6.09667,"Impoundment1","After"
2018-08-23,6.07667,"Impoundment1","After"
2018-08-24,6.24667,"Impoundment1","After"
2018-08-25,6.74667,"Impoundment1","After"
2018-08-26,6.68333,"Impoundment1","After"
2018-08-27,6.39667,"Impoundment1","After"
2018-08-28,5.75667,"Impoundment1","After"
2018-08-29,6.15333,"Impoundment1","After"
2018-08-30,6.00333,"Impoundment1","After"
2018-08-31,6.09667,"Impoundment1","After"
2018-09-01,5.85667,"Impoundment1","After"
2018-09-02,6.01333,"Impoundment1","After"
2018-09-03,5.91333,"Impoundment1","After"
2018-09-04,5.54,"Impoundment1","After"
2018-09-05,5.19333,"Impoundment1","After"
2019-05-16,7.25667,"Impoundment1","After"
2019-05-17,6.96,"Impoundment1","After"
2019-05-18,6.63333,"Impoundment1","After"
2019-05-19,6.41667,"Impoundment1","After"
2019-05-20,6.30333,"Impoundment1","After"
2019-05-21,6.11333,"Impoundment1","After"
2019-05-22,6.24333,"Impoundment1","After"
2019-05-23,6.59667,"Impoundment1","After"
2019-05-24,6.40333,"Impoundment1","After"
2019-05-25,6.10333,"Impoundment1","After"
2019-05-26,5.78667,"Impoundment1","After"
2019-05-27,5.64,"Impoundment1","After"
2019-05-28,5.52,"Impoundment1","After"
2019-05-29,5.82667,"Impoundment1","After"
2019-05-30,5.86333,"Impoundment1","After"
2019-05-31,5.69,"Impoundment1","After"
2019-06-01,4.97,"Impoundment1","After"
2019-06-02,5.42667,"Impoundment1","After"
2019-06-03,4.83,"Impoundment1","After"
2019-06-04,6.21667,"Impoundment1","After"
2019-06-05,6.24333,"Impoundment1","After"
2019-06-06,5.65,"Impoundment1","After"
2019-06-07,5.62333,"Impoundment1","After"
2019-06-08,6.03667,"Impoundment1","After"
2019-06-09,5.99,"Impoundment1","After"
2019-06-10,6.03333,"Impoundment1","After"
2019-06-11,5.85,"Impoundment1","After"
2019-06-12,5.21667,"Impoundment1","After"
2019-06-13,6.11,"Impoundment1","After"
2019-06-14,5.49,"Impoundment1","After"
2019-06-15,1.82333,"Impoundment1","After"
2019-06-16,0.37,"Impoundment1","After"
2019-06-17,0.16,"Impoundment1","After"
2019-06-18,0.04,"Impoundment1","After"
2019-06-19,0.0233333,"Impoundment1","After"
2019-06-20,0.04,"Impoundment1","After"
2019-06-21,0.0366667,"Impoundment1","After"
2019-06-22,6.76,"Impoundment1","After"
2019-06-23,6.88333,"Impoundment1","After"
2019-06-24,6.72,"Impoundment1","After"
2019-06-25,6.48667,"Impoundment1","After"
2019-06-26,6.18,"Impoundment1","After"
2019-06-27,5.47667,"Impoundment1","After"
2019-06-28,5.71333,"Impoundment1","After"
2019-06-29,3.91333,"Impoundment1","After"
2019-06-30,1.86667,"Impoundment1","After"
2019-07-01,0.74,"Impoundment1","After"
2019-07-02,0.753333,"Impoundment1","After"
2019-07-03,0.576667,"Impoundment1","After"
2019-07-04,0.273333,"Impoundment1","After"
2019-07-05,0.346667,"Impoundment1","After"
2019-07-06,0.166667,"Impoundment1","After"
2019-07-07,0.0233333,"Impoundment1","After"
2019-07-08,0.01,"Impoundment1","After"
2019-07-09,0.0166667,"Impoundment1","After"
2019-07-10,0.01,"Impoundment1","After"
2017-09-22,7.54667,"Downstream1","After"
2017-09-23,7.64667,"Downstream1","After"
2017-09-24,7.74,"Downstream1","After"
2017-09-25,7.64,"Downstream1","After"
2017-09-26,7.59333,"Downstream1","After"
2017-09-27,7.65333,"Downstream1","After"
2017-09-28,7.72,"Downstream1","After"
2017-09-29,7.41333,"Downstream1","After"
2017-09-30,7.67667,"Downstream1","After"
2017-10-01,8.41333,"Downstream1","After"
2017-10-02,8.55333,"Downstream1","After"
2017-10-03,8.62333,"Downstream1","After"
2017-10-04,8.76333,"Downstream1","After"
2017-10-05,8.54667,"Downstream1","After"
2017-10-06,8.21667,"Downstream1","After"
2017-10-07,8.53,"Downstream1","After"
2017-10-08,8.18333,"Downstream1","After"
2017-10-09,8.13667,"Downstream1","After"
2017-10-10,7.85333,"Downstream1","After"
2017-10-11,7.78,"Downstream1","After"
2017-10-12,7.46667,"Downstream1","After"
2017-10-13,7.47667,"Downstream1","After"
2017-10-14,7.91333,"Downstream1","After"
2017-10-15,7.54667,"Downstream1","After"
2017-10-16,7.13333,"Downstream1","After"
2017-10-17,7.89,"Downstream1","After"
2017-10-18,9.37667,"Downstream1","After"
2017-10-19,9.47667,"Downstream1","After"
2017-10-20,9.35333,"Downstream1","After"
2017-10-21,9.15,"Downstream1","After"
2017-10-22,9.09,"Downstream1","After"
2017-10-23,8.80667,"Downstream1","After"
2017-10-24,8.60333,"Downstream1","After"
2017-10-25,8.6,"Downstream1","After"
2017-10-26,9.06333,"Downstream1","After"
2017-10-27,9.86,"Downstream1","After"
2017-10-28,9.66667,"Downstream1","After"
2017-10-29,9.16667,"Downstream1","After"
2017-10-30,9.21333,"Downstream1","After"
2017-10-31,9.88333,"Downstream1","After"
2017-11-01,9.69,"Downstream1","After"
2017-11-02,9.41,"Downstream1","After"
2017-11-03,9.11,"Downstream1","After"
2017-11-04,9.08333,"Downstream1","After"
2017-11-05,9.41667,"Downstream1","After"
2017-11-06,9.27333,"Downstream1","After"
2017-11-07,9.1,"Downstream1","After"
2017-11-08,9.11,"Downstream1","After"
2017-11-09,9.96333,"Downstream1","After"
2017-11-10,10.0833,"Downstream1","After"
2017-11-11,10.15,"Downstream1","After"
2017-11-12,10.89,"Downstream1","After"
2017-11-13,10.5467,"Downstream1","After"
2017-11-14,9.89333,"Downstream1","After"
2017-11-15,9.14667,"Downstream1","After"
2017-11-16,9.47667,"Downstream1","After"
2017-11-17,10.01,"Downstream1","After"
2017-11-18,9.97,"Downstream1","After"
2017-11-19,9.68667,"Downstream1","After"
2017-11-20,9.81,"Downstream1","After"
2017-11-21,10.2067,"Downstream1","After"
2017-11-22,10.0667,"Downstream1","After"
2017-11-23,9.94667,"Downstream1","After"
2017-11-24,10.3233,"Downstream1","After"
2017-11-25,10.6267,"Downstream1","After"
2017-11-26,10.47,"Downstream1","After"
2017-11-27,10.3767,"Downstream1","After"
2017-11-28,10.6133,"Downstream1","After"
2017-11-29,10.5667,"Downstream1","After"
2017-11-30,10.2833,"Downstream1","After"
2017-12-01,10.11,"Downstream1","After"
2017-12-02,9.79,"Downstream1","After"
2017-12-03,9.82333,"Downstream1","After"
2017-12-04,9.87667,"Downstream1","After"
2017-12-05,9.78333,"Downstream1","After"
2017-12-06,9.65667,"Downstream1","After"
2017-12-07,9.91667,"Downstream1","After"
2017-12-08,10.0733,"Downstream1","After"
2017-12-09,10.6667,"Downstream1","After"
2017-12-10,10.9833,"Downstream1","After"
2017-12-11,10.9267,"Downstream1","After"
2017-12-12,10.8533,"Downstream1","After"
2017-12-13,11.0967,"Downstream1","After"
2017-12-14,11.11,"Downstream1","After"
2017-12-15,11.2567,"Downstream1","After"
2017-12-16,11.2967,"Downstream1","After"
2017-12-17,11.42,"Downstream1","After"
2017-12-18,10.8033,"Downstream1","After"
2017-12-19,10.51,"Downstream1","After"
2017-12-20,10,"Downstream1","After"
2017-12-21,9.20333,"Downstream1","After"
2017-12-22,10.3133,"Downstream1","After"
2017-12-23,10.37,"Downstream1","After"
2017-12-24,9.67333,"Downstream1","After"
2017-12-25,5.67333,"Downstream1","After"
2017-12-26,10.9667,"Downstream1","After"
2017-12-27,5.15,"Downstream1","After"
2017-12-28,0.0166667,"Downstream1","After"
2017-12-29,0.0566667,"Downstream1","After"
2017-12-30,6.33667,"Downstream1","After"
2017-12-31,0.0366667,"Downstream1","After"
2018-01-01,0.466667,"Downstream1","After"
2018-01-02,0.05,"Downstream1","After"
2018-01-03,0,"Downstream1","After"
2018-01-04,0.0133333,"Downstream1","After"
2018-01-05,0.0766667,"Downstream1","After"
2018-01-06,2.88333,"Downstream1","After"
2018-01-07,2.50333,"Downstream1","After"
